date,year,home_team,away_team,score,home_score,away_score,tournament,tournament_type,neutral,stage,predicted,actual,predicted_idx,actual_idx,correct,confidence,actual_prob,p_home,p_draw,p_away,train_matches
2019-09-10,2019,USA,Uruguay,1-1,1,1,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.44745231665804686,0.2850629752630269,0.26748470807892627,0.2850629752630269,0.44745231665804686,42558
2019-09-10,2019,Yemen,Saudi Arabia,2-2,2,2,FIFA World Cup qualification,Qualifier,True,0,Away win,Draw,2,1,False,0.678893516476937,0.22972905612019773,0.09137742740286545,0.22972905612019773,0.678893516476937,42558
2019-09-10,2019,Zimbabwe,Somalia,3-1,3,1,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9561112828353048,0.9561112828353048,0.9561112828353048,0.03267299502292449,0.0112157221417707,42558
2019-09-18,2019,DR Congo,Rwanda,2-3,2,3,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.6077862679874224,0.1332703596476768,0.6077862679874224,0.25894337236490084,0.1332703596476768,42558
2019-09-29,2019,Bangladesh,Bhutan,4-1,4,1,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.7047990106887777,0.7047990106887777,0.7047990106887777,0.20535271384025233,0.08984827547097002,42558
2019-09-30,2019,Botswana,Liberia,0-0,0,0,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.47272119014214553,0.3255306835439486,0.47272119014214553,0.3255306835439486,0.20174812631390593,42558
2019-10-02,2019,Mexico,Trinidad and Tobago,2-0,2,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.7929347329764134,0.7929347329764134,0.7929347329764134,0.14395208695481793,0.0631131800687687,42558
2019-10-03,2019,Bangladesh,Bhutan,2-0,2,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.7195659650531361,0.7195659650531361,0.7195659650531361,0.19301218820457622,0.08742184674228774,42558
2019-10-05,2019,Jordan,Singapore,0-0,0,0,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.7896696196197823,0.15962167683710535,0.7896696196197823,0.15962167683710535,0.05070870354311237,42558
2019-10-05,2019,Malaysia,Sri Lanka,6-0,6,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.8976996615433253,0.8976996615433253,0.8976996615433253,0.07336539284759495,0.028934945609079873,42558
2019-10-09,2019,Bahrain,Azerbaijan,2-3,2,3,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.6378846568967316,0.11428972628013073,0.6378846568967316,0.2478256168231377,0.11428972628013073,42558
2019-10-09,2019,Djibouti,Gambia,1-1,1,1,African Cup of Nations qualification,Qualifier,False,0,Away win,Draw,2,1,False,0.8155594241193873,0.13723625031213504,0.0472043255684777,0.13723625031213504,0.8155594241193873,42558
2019-10-09,2019,Germany,Argentina,2-2,2,2,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.3874301675513684,0.27990536480054373,0.332664467648088,0.27990536480054373,0.3874301675513684,42558
2019-10-09,2019,Liberia,Chad,1-0,1,0,African Cup of Nations qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.5923810902975261,0.5923810902975261,0.5923810902975261,0.2664565904287056,0.14116231927376835,42558
2019-10-09,2019,Mauritius,São Tomé and Príncipe,1-3,1,3,African Cup of Nations qualification,Qualifier,False,0,Home win,Away win,0,2,False,0.5812888863265255,0.16795738612186273,0.5812888863265255,0.2507537275516116,0.16795738612186273,42558
2019-10-09,2019,South Sudan,Seychelles,2-1,2,1,African Cup of Nations qualification,Qualifier,True,0,Home win,Home win,0,0,True,0.3430426001393859,0.3430426001393859,0.3430426001393859,0.3153113130692053,0.3416460867914088,42558
2019-10-10,2019,Algeria,DR Congo,1-1,1,1,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.581828156779514,0.25557222526980183,0.581828156779514,0.25557222526980183,0.1625996179506841,42558
2019-10-10,2019,Australia,Nepal,5-0,5,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9482510077375652,0.9482510077375652,0.9482510077375652,0.039735294449253285,0.012013697813181507,42558
2019-10-10,2019,Austria,Israel,3-1,3,1,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.5861117829634911,0.5861117829634911,0.5861117829634911,0.24066271554911622,0.17322550148739274,42558
2019-10-10,2019,Bangladesh,Qatar,0-2,0,2,FIFA World Cup qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.9000925749362945,0.9000925749362945,0.014659919493693982,0.08524750557001154,0.9000925749362945,42558
2019-10-10,2019,Belarus,Estonia,0-0,0,0,UEFA Euro qualification,Qualifier,False,0,Home win,Draw,0,1,False,0.5086641418579702,0.3269114318992497,0.5086641418579702,0.3269114318992497,0.16442442624278003,42558
2019-10-10,2019,Belgium,San Marino,9-0,9,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9802087669919954,0.9802087669919954,0.9802087669919954,0.007405044805445677,0.012386188202558842,42558
2019-10-10,2019,Belize,Saint Kitts and Nevis,0-4,0,4,CONCACAF Nations League,Continental,False,0,Home win,Away win,0,2,False,0.3896868933949024,0.2797311317398112,0.3896868933949024,0.33058197486528634,0.2797311317398112,42558
2019-10-10,2019,Brazil,Senegal,1-1,1,1,Friendly,Friendly,True,0,Home win,Draw,0,1,False,0.753264639243093,0.18895231015979555,0.753264639243093,0.18895231015979555,0.05778305059711154,42558
2019-10-10,2019,British Virgin Islands,Bahamas,0-4,0,4,CONCACAF Nations League,Continental,True,0,Away win,Away win,2,2,True,0.6444394394055651,0.6444394394055651,0.16681504449883794,0.18874551609559692,0.6444394394055651,42558
2019-10-10,2019,Cape Verde,Togo,2-1,2,1,Friendly,Friendly,True,0,Home win,Home win,0,0,True,0.36148846423466074,0.36148846423466074,0.36148846423466074,0.3391799593422107,0.2993315764231285,42558
2019-10-10,2019,China,Guam,7-0,7,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9823053757361364,0.9823053757361364,0.9823053757361364,0.014522691941227836,0.003171932322635774,42558
2019-10-10,2019,Croatia,Hungary,3-0,3,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.7185909426009128,0.7185909426009128,0.7185909426009128,0.1935368801716,0.08787217722748725,42558
2019-10-10,2019,French Guiana,Grenada,0-0,0,0,CONCACAF Nations League,Continental,False,0,Home win,Draw,0,1,False,0.8135393541044793,0.13496257394659067,0.8135393541044793,0.13496257394659067,0.05149807194892993,42558
2019-10-10,2019,Gabon,Burkina Faso,1-0,1,0,Friendly,Friendly,True,0,Away win,Home win,2,0,False,0.38248111297686643,0.2538033551220362,0.2538033551220362,0.36371553190109723,0.38248111297686643,42558
2019-10-10,2019,Haiti,Costa Rica,1-1,1,1,CONCACAF Nations League,Continental,False,0,Away win,Draw,2,1,False,0.40639339814230563,0.31676093430603053,0.2768456675516639,0.31676093430603053,0.40639339814230563,42558
2019-10-10,2019,IR Iran,Cambodia,14-0,14,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9943935492210071,0.9943935492210071,0.9943935492210071,0.0008880195412813033,0.004718431237711641,42558
2019-10-10,2019,Iraq,Hong Kong,2-0,2,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.7833858213670221,0.7833858213670221,0.7833858213670221,0.16672741793954848,0.04988676069342949,42558
2019-10-10,2019,Japan,Mongolia,6-0,6,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9875736423664845,0.9875736423664845,0.9875736423664845,0.007676196647197287,0.004750160986318292,42558
2019-10-10,2019,Jordan,Kuwait,0-0,0,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Draw,0,1,False,0.4514454679532672,0.32011164045951995,0.4514454679532672,0.32011164045951995,0.22844289158721287,42558
2019-10-10,2019,Kazakhstan,Cyprus,1-2,1,2,UEFA Euro qualification,Qualifier,False,0,Home win,Away win,0,2,False,0.4626062627611449,0.23781493465301123,0.4626062627611449,0.2995788025858439,0.23781493465301123,42558
2019-10-10,2019,Kosovo,Gibraltar,1-0,1,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.9112634992261781,0.9112634992261781,0.9112634992261781,0.07317906869477221,0.01555743207904966,42558
2019-10-10,2019,Kyrgyzstan,Myanmar,7-0,7,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.6915872287291901,0.6915872287291901,0.6915872287291901,0.2103699571136727,0.0980428141571371,42558
2019-10-10,2019,Latvia,Poland,0-3,0,3,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.6957347323920967,0.6957347323920967,0.0874007517495505,0.2168645158583528,0.6957347323920967,42558
2019-10-10,2019,Lebanon,Turkmenistan,2-1,2,1,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.6355867318557189,0.6355867318557189,0.6355867318557189,0.2420310550628014,0.12238221308147965,42558
2019-10-10,2019,Netherlands,Northern Ireland,3-1,3,1,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.7782341881275423,0.7782341881275423,0.7782341881275423,0.1632807441325357,0.058485067739922056,42558
2019-10-10,2019,Niger,Zambia,1-1,1,1,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.36754603827807486,0.34192259835199446,0.2905313633699307,0.34192259835199446,0.36754603827807486,42558
2019-10-10,2019,North Macedonia,Slovenia,2-1,2,1,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.3765963437856973,0.3765963437856973,0.3765963437856973,0.35178304633341895,0.27162060988088366,42558
2019-10-10,2019,Oman,Afghanistan,3-0,3,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.8296042258573321,0.8296042258573321,0.8296042258573321,0.1349488431353912,0.03544693100727665,42558
2019-10-10,2019,Russia,Scotland,4-0,4,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.5856627074074277,0.5856627074074277,0.5856627074074277,0.26270056492652494,0.15163672766604747,42558
2019-10-10,2019,Saudi Arabia,Singapore,3-0,3,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.8459683778284999,0.8459683778284999,0.8459683778284999,0.11607572467191488,0.037955897499585264,42558
2019-10-10,2019,Serbia,Paraguay,1-0,1,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.3971238157930339,0.3971238157930339,0.3971238157930339,0.30425565826912365,0.2986205259378425,42558
2019-10-10,2019,Sint Maarten,Turks and Caicos Islands,2-5,2,5,CONCACAF Nations League,Continental,True,0,Home win,Away win,0,2,False,0.5479676796533907,0.2837796295102256,0.5479676796533907,0.16825269083638375,0.2837796295102256,42558
2019-10-10,2019,Slovakia,Wales,1-1,1,1,UEFA Euro qualification,Qualifier,False,0,Home win,Draw,0,1,False,0.4502994995144783,0.31283883842017685,0.4502994995144783,0.31283883842017685,0.23686166206534487,42558
2019-10-10,2019,Korea Republic,Sri Lanka,8-0,8,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9991221908329175,0.9991221908329175,0.9991221908329175,0.0007891929675496748,8.861619953285974e-05,42558
2019-10-10,2019,Syria,Maldives,2-1,2,1,FIFA World Cup qualification,Qualifier,True,0,Home win,Home win,0,0,True,0.901411986870355,0.901411986870355,0.901411986870355,0.073386685346597,0.025201327783048014,42558
2019-10-10,2019,Thailand,Congo,1-1,1,1,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.5466257695177267,0.2572727703891148,0.5466257695177267,0.2572727703891148,0.19610146009315865,42558
2019-10-10,2019,Trinidad and Tobago,Honduras,0-2,0,2,CONCACAF Nations League,Continental,False,0,Away win,Away win,2,2,True,0.3668145779297146,0.3668145779297146,0.32906445256959765,0.3041209695006878,0.3668145779297146,42558
2019-10-10,2019,United Arab Emirates,Indonesia,5-0,5,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.7679563593806424,0.7679563593806424,0.7679563593806424,0.1748851964690866,0.05715844415027089,42558
2019-10-10,2019,Uzbekistan,Yemen,5-0,5,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.8484716691408001,0.8484716691408001,0.8484716691408001,0.1243049147831281,0.02722341607607184,42558
2019-10-10,2019,Venezuela,Bolivia,4-1,4,1,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.6408329885270073,0.6408329885270073,0.6408329885270073,0.23795524765669304,0.12121176381629963,42558
2019-10-10,2019,Vietnam,Malaysia,1-0,1,0,FIFA World Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.6457500849756068,0.6457500849756068,0.6457500849756068,0.22820382881279377,0.12604608621159946,42558
2019-10-11,2019,Andorra,Moldova,1-0,1,0,UEFA Euro qualification,Qualifier,False,0,Away win,Home win,2,0,False,0.44718735757818895,0.13224425540921556,0.13224425540921556,0.4205683870125955,0.44718735757818895,42558
2019-10-11,2019,Antigua and Barbuda,Guyana,2-1,2,1,CONCACAF Nations League,Continental,False,0,Home win,Home win,0,0,True,0.4244868954329569,0.4244868954329569,0.4244868954329569,0.2957184568999096,0.27979464766713347,42558
2019-10-11,2019,Bermuda,Mexico,1-5,1,5,CONCACAF Nations League,Continental,False,0,Away win,Away win,2,2,True,0.7159144783377844,0.7159144783377844,0.08820092606120614,0.1958845956010094,0.7159144783377844,42558
2019-10-11,2019,Czech Republic,England,2-1,2,1,UEFA Euro qualification,Qualifier,False,0,Away win,Home win,2,0,False,0.48833791719599123,0.20696669497825715,0.20696669497825715,0.3046953878257517,0.48833791719599123,42558
2019-10-11,2019,Iceland,France,0-1,0,1,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.6106126745077045,0.6106126745077045,0.13935341868782625,0.25003390680446924,0.6106126745077045,42558
2019-10-11,2019,Montenegro,Bulgaria,0-0,0,0,UEFA Euro qualification,Qualifier,False,0,Home win,Draw,0,1,False,0.41534657360444827,0.31639787157307897,0.41534657360444827,0.31639787157307897,0.26825555482247276,42558
2019-10-11,2019,Morocco,Libya,1-1,1,1,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.6305420946961302,0.26139140662313803,0.6305420946961302,0.26139140662313803,0.1080664986807319,42558
2019-10-11,2019,Nicaragua,Dominica,3-1,3,1,CONCACAF Nations League,Continental,False,0,Home win,Home win,0,0,True,0.632740619051699,0.632740619051699,0.632740619051699,0.23546132579670814,0.13179805515159296,42558
2019-10-11,2019,Portugal,Luxembourg,3-0,3,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9271441260483735,0.9271441260483735,0.9271441260483735,0.06033249171647675,0.01252338223514982,42558
2019-10-11,2019,Saint Vincent and the Grenadines,Suriname,2-2,2,2,CONCACAF Nations League,Continental,False,0,Away win,Draw,2,1,False,0.5424667476871836,0.24697296908387822,0.21056028322893822,0.24697296908387822,0.5424667476871836,42558
2019-10-11,2019,Turkey,Albania,1-0,1,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.6656254501361154,0.6656254501361154,0.6656254501361154,0.2342160634142232,0.10015848644966141,42558
2019-10-11,2019,Ukraine,Lithuania,2-0,2,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9055976821059747,0.9055976821059747,0.9055976821059747,0.07878776644334264,0.015614551450682745,42558
2019-10-11,2019,USA,Cuba,7-0,7,0,CONCACAF Nations League,Continental,False,0,Home win,Home win,0,0,True,0.8730478856784444,0.8730478856784444,0.8730478856784444,0.08767698735644168,0.03927512696511395,42558
2019-10-11,2019,Uruguay,Peru,1-0,1,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.5282882821126753,0.5282882821126753,0.5282882821126753,0.2735141168222315,0.1981976010650932,42558
2019-10-12,2019,Anguilla,Guatemala,0-5,0,5,CONCACAF Nations League,Continental,False,0,Away win,Away win,2,2,True,0.9388406068413117,0.9388406068413117,0.007006886449710051,0.054152506708978365,0.9388406068413117,42558
2019-10-12,2019,Barbados,United States Virgin Islands,1-0,1,0,CONCACAF Nations League,Continental,False,0,Home win,Home win,0,0,True,0.8764243061769257,0.8764243061769257,0.8764243061769257,0.09474813924430299,0.028827554578771356,42558
2019-10-12,2019,Bosnia and Herzegovina,Finland,4-1,4,1,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.5414165534384098,0.5414165534384098,0.5414165534384098,0.2786892763145785,0.17989417024701165,42558
2019-10-12,2019,Colombia,Chile,0-0,0,0,Friendly,Friendly,True,0,Home win,Draw,0,1,False,0.4681719430646827,0.3117617671025934,0.4681719430646827,0.3117617671025934,0.22006628983272378,42558
2019-10-12,2019,Denmark,Switzerland,1-0,1,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.39930228549951524,0.39930228549951524,0.39930228549951524,0.32765223705508845,0.27304547744539637,42558
2019-10-12,2019,Dominican Republic,Saint Lucia,3-0,3,0,CONCACAF Nations League,Continental,False,0,Home win,Home win,0,0,True,0.6825511906892585,0.6825511906892585,0.6825511906892585,0.21050986470699745,0.10693894460374415,42558
2019-10-12,2019,Faroe Islands,Romania,0-3,0,3,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.7827954920023419,0.7827954920023419,0.053779479783503094,0.16342502821415503,0.7827954920023419,42558
2019-10-12,2019,Georgia,Ireland,0-0,0,0,UEFA Euro qualification,Qualifier,False,0,Away win,Draw,2,1,False,0.4456132606082611,0.3446481430046716,0.20973859638706724,0.3446481430046716,0.4456132606082611,42558
2019-10-12,2019,Guinea,Comoros,0-1,0,1,Friendly,Friendly,True,0,Home win,Away win,0,2,False,0.7313225542945303,0.07401057155450817,0.7313225542945303,0.19466687415096165,0.07401057155450817,42558
2019-10-12,2019,Italy,Greece,2-0,2,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.6522049644949298,0.6522049644949298,0.6522049644949298,0.25234838470701154,0.09544665079805871,42558
2019-10-12,2019,Côte d'Ivoire,DR Congo,3-1,3,1,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.6613223963152056,0.6613223963152056,0.6613223963152056,0.21366515526142227,0.1250124484233722,42558
2019-10-12,2019,Jamaica,Aruba,2-0,2,0,CONCACAF Nations League,Continental,False,0,Home win,Home win,0,0,True,0.8374358109357639,0.8374358109357639,0.8374358109357639,0.12442827784007782,0.03813591122415824,42558
2019-10-12,2019,Liechtenstein,Armenia,1-1,1,1,UEFA Euro qualification,Qualifier,False,0,Away win,Draw,2,1,False,0.7217012717252355,0.20539311473619404,0.07290561353857046,0.20539311473619404,0.7217012717252355,42558
2019-10-12,2019,Malta,Sweden,0-4,0,4,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.8495962210412313,0.8495962210412313,0.02402967300868686,0.1263741059500818,0.8495962210412313,42558
2019-10-12,2019,Montserrat,El Salvador,0-2,0,2,CONCACAF Nations League,Continental,False,0,Away win,Away win,2,2,True,0.6465715865815219,0.6465715865815219,0.13016598029537813,0.2232624331231,0.6465715865815219,42558
2019-10-12,2019,Norway,Spain,1-1,1,1,UEFA Euro qualification,Qualifier,False,0,Away win,Draw,2,1,False,0.6424960036378679,0.23981891649241735,0.11768507986971484,0.23981891649241735,0.6424960036378679,42558
2019-10-12,2019,Saint Martin,Cayman Islands,3-0,3,0,CONCACAF Nations League,Continental,True,0,Away win,Home win,2,0,False,0.5439945537224868,0.24029059064462907,0.24029059064462907,0.21571485563288417,0.5439945537224868,42558
2019-10-12,2019,Tunisia,Cameroon,0-0,0,0,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.427036881201003,0.3204835360318069,0.427036881201003,0.3204835360318069,0.2524795827671901,42558
2019-10-13,2019,Belarus,Netherlands,1-2,1,2,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.6580568516461412,0.6580568516461412,0.10430840647264157,0.23763474188121714,0.6580568516461412,42558
2019-10-13,2019,Benin,Zambia,2-2,2,2,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.36844011481484834,0.3258492504638171,0.36844011481484834,0.3258492504638171,0.30571063472133453,42558
2019-10-13,2019,Brazil,Nigeria,1-1,1,1,Friendly,Friendly,True,0,Home win,Draw,0,1,False,0.7934793026617623,0.16014533770550918,0.7934793026617623,0.16014533770550918,0.046375359632728645,42558
2019-10-13,2019,British Virgin Islands,Bonaire,3-4,3,4,CONCACAF Nations League,Continental,True,0,Away win,Away win,2,2,True,0.7324950424698944,0.7324950424698944,0.12462006740420334,0.14288489012590228,0.7324950424698944,42558
2019-10-13,2019,Chad,Liberia,1-0,1,0,African Cup of Nations qualification,Qualifier,False,0,Away win,Home win,2,0,False,0.3519396812782725,0.3127636031445965,0.3127636031445965,0.335296715577131,0.3519396812782725,42558
2019-10-13,2019,Costa Rica,Curaçao,0-0,0,0,CONCACAF Nations League,Continental,False,0,Home win,Draw,0,1,False,0.7575550282044307,0.1727900650152428,0.7575550282044307,0.1727900650152428,0.06965490678032651,42558
2019-10-13,2019,Cyprus,Russia,0-5,0,5,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.61311682167948,0.61311682167948,0.12438810885009793,0.26249506947042206,0.61311682167948,42558
2019-10-13,2019,Ecuador,Argentina,1-6,1,6,Friendly,Friendly,True,0,Away win,Away win,2,2,True,0.4793433291809897,0.4793433291809897,0.22795452588847054,0.2927021449305398,0.4793433291809897,42558
2019-10-13,2019,Equatorial Guinea,Togo,1-1,1,1,Friendly,Friendly,True,0,Away win,Draw,2,1,False,0.3747514548965172,0.3552839116226661,0.2699646334808168,0.3552839116226661,0.3747514548965172,42558
2019-10-13,2019,Estonia,Germany,0-3,0,3,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.764500483939307,0.764500483939307,0.05745519779977882,0.17804431826091419,0.764500483939307,42558
2019-10-13,2019,Ethiopia,Uganda,0-1,0,1,Friendly,Friendly,False,0,Away win,Away win,2,2,True,0.4581262170660447,0.4581262170660447,0.2191916915337035,0.3226820914002518,0.4581262170660447,42558
2019-10-13,2019,Gambia,Djibouti,1-1,1,1,African Cup of Nations qualification,Qualifier,False,0,Home win,Draw,0,1,False,0.9257681377989079,0.0572122409407004,0.9257681377989079,0.0572122409407004,0.01701962126039173,42558
2019-10-13,2019,Grenada,French Guiana,1-0,1,0,CONCACAF Nations League,Continental,False,0,Away win,Home win,2,0,False,0.6025027453928428,0.18910864855297418,0.18910864855297418,0.2083886060541831,0.6025027453928428,42558
2019-10-13,2019,Honduras,Martinique,1-0,1,0,CONCACAF Nations League,Continental,False,0,Home win,Home win,0,0,True,0.5797883864896846,0.5797883864896846,0.5797883864896846,0.2694698021363692,0.15074181137394632,42558
2019-10-13,2019,Hungary,Azerbaijan,1-0,1,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.692018289559991,0.692018289559991,0.692018289559991,0.20872626469322675,0.09925544574678229,42558
2019-10-13,2019,Kazakhstan,Belgium,0-2,0,2,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.8300656047759554,0.8300656047759554,0.045069677278678735,0.12486471794536594,0.8300656047759554,42558
2019-10-13,2019,Kenya,Mozambique,0-1,0,1,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.4908911913239986,0.18404247213179903,0.4908911913239986,0.3250663365442024,0.18404247213179903,42558
2019-10-13,2019,Lesotho,Malawi,1-1,1,1,Friendly,Friendly,False,0,Draw,Draw,1,1,True,0.3601757301323839,0.3601757301323839,0.3189431174793051,0.3601757301323839,0.320881152388311,42558
2019-10-13,2019,Niger,Central African Republic,0-2,0,2,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.454527439847879,0.2541675343367868,0.454527439847879,0.29130502581533424,0.2541675343367868,42558
2019-10-13,2019,Poland,North Macedonia,2-0,2,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.6598158921722631,0.6598158921722631,0.6598158921722631,0.2321706871127711,0.10801342071496575,42558
2019-10-13,2019,Saint Kitts and Nevis,Belize,0-1,0,1,CONCACAF Nations League,Continental,False,0,Home win,Away win,0,2,False,0.5061111050488375,0.19084180702405185,0.5061111050488375,0.3030470879271106,0.19084180702405185,42558
2019-10-13,2019,Scotland,San Marino,6-0,6,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9801231674045535,0.9801231674045535,0.9801231674045535,0.009164099392055305,0.010712733203391125,42558
2019-10-13,2019,Seychelles,South Sudan,0-1,0,1,African Cup of Nations qualification,Qualifier,False,0,Home win,Away win,0,2,False,0.45122138687669594,0.2622844169893994,0.45122138687669594,0.28649419613390464,0.2622844169893994,42558
2019-10-13,2019,Slovakia,Paraguay,1-1,1,1,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.34774684847802184,0.3104130937877172,0.34184005773426096,0.3104130937877172,0.34774684847802184,42558
2019-10-13,2019,Slovenia,Austria,0-1,0,1,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.3582809861293563,0.3582809861293563,0.3148479916035132,0.32687102226713055,0.3582809861293563,42558
2019-10-13,2019,South Africa,Mali,2-1,2,1,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.5140257211629056,0.5140257211629056,0.5140257211629056,0.3074369455338829,0.17853733330321148,42558
2019-10-13,2019,São Tomé and Príncipe,Mauritius,2-1,2,1,African Cup of Nations qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.3971727729879838,0.3971727729879838,0.3971727729879838,0.29645693766709286,0.3063702893449235,42558
2019-10-13,2019,Wales,Croatia,1-1,1,1,UEFA Euro qualification,Qualifier,False,0,Away win,Draw,2,1,False,0.3871458829400865,0.33443818867057645,0.278415928389337,0.33443818867057645,0.3871458829400865,42558
2019-10-14,2019,Bulgaria,England,0-6,0,6,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.5905965028833482,0.5905965028833482,0.13338911165086076,0.276014385465791,0.5905965028833482,42558
2019-10-14,2019,Czech Republic,Northern Ireland,2-3,2,3,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.5283892241810886,0.1800360426665863,0.5283892241810886,0.29157473315232507,0.1800360426665863,42558
2019-10-14,2019,Dominica,Nicaragua,0-4,0,4,CONCACAF Nations League,Continental,False,0,Away win,Away win,2,2,True,0.3997999870037731,0.3997999870037731,0.3102698856210342,0.28993012737519275,0.3997999870037731,42558
2019-10-14,2019,Egypt,Botswana,1-0,1,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.7689096649359263,0.7689096649359263,0.7689096649359263,0.17448672968137022,0.05660360538270362,42558
2019-10-14,2019,France,Turkey,1-1,1,1,UEFA Euro qualification,Qualifier,False,0,Home win,Draw,0,1,False,0.6657722069366965,0.22341789964403563,0.6657722069366965,0.22341789964403563,0.11080989341926795,42558
2019-10-14,2019,Guyana,Antigua and Barbuda,5-1,5,1,CONCACAF Nations League,Continental,False,0,Home win,Home win,0,0,True,0.5076406675072864,0.5076406675072864,0.5076406675072864,0.28503047848182683,0.20732885401088672,42558
2019-10-14,2019,Iceland,Andorra,2-0,2,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.9548289703157485,0.9548289703157485,0.9548289703157485,0.03749812823977827,0.007672901444473191,42558
2019-10-14,2019,Kosovo,Montenegro,2-0,2,0,UEFA Euro qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.4403568793518278,0.4403568793518278,0.4403568793518278,0.2911276125360164,0.26851550811215574,42558
2019-10-14,2019,Lithuania,Serbia,1-2,1,2,UEFA Euro qualification,Qualifier,False,0,Away win,Away win,2,2,True,0.7404293526720821,0.7404293526720821,0.06004996790308451,0.19952067942483348,0.7404293526720821,42558
