date,match,score,predicted,actual,confidence,p_home,p_draw,p_away
2026-06-23,Panama vs Croatia,0-1,Away win,Away win,0.4895749890733891,0.1488708551642611,0.3615541557623499,0.4895749890733891
2026-06-24,Morocco vs Haiti,4-2,Home win,Home win,0.6164440529348628,0.6164440529348628,0.32982281220565757,0.05373313485947972
2026-06-24,Bosnia and Herzegovina vs Qatar,3-1,Draw,Home win,0.43079965123015845,0.29043708908295846,0.43079965123015845,0.2787632596868831
2026-06-24,Scotland vs Brazil,0-3,Away win,Away win,0.839468343567685,0.02934840336864014,0.13118325306367498,0.839468343567685
2026-06-24,South Africa vs Korea Republic,1-0,Away win,Home win,0.4625439375708498,0.14065120374622475,0.3968048586829256,0.4625439375708498
2026-06-24,Mexico vs Czech Republic,3-0,Home win,Home win,0.5696938486060269,0.5696938486060269,0.3344452998787445,0.09586085151522852
2026-06-24,Canada vs Switzerland,1-2,Home win,Away win,0.38049811052549065,0.38049811052549065,0.3668207968251767,0.25268109264933264
2026-06-25,USA vs Turkey,2-3,Home win,Away win,0.46312317748534815,0.46312317748534815,0.37393976140393864,0.16293706111071324
2026-06-25,Paraguay vs Australia,0-0,Draw,Draw,0.45993593569028646,0.28686386252709845,0.45993593569028646,0.25320020178261515
2026-06-25,Curaçao vs Côte d'Ivoire,0-2,Away win,Away win,0.6032699935043003,0.06829293717539467,0.32843706932030503,0.6032699935043003
2026-06-25,Ecuador vs Germany,2-1,Draw,Home win,0.3825229334658947,0.3568260573272772,0.3825229334658947,0.2606510092068282
2026-06-25,Japan vs Sweden,1-1,Home win,Draw,0.4554027425727461,0.4554027425727461,0.38437641747823303,0.16022083994902084
2026-06-25,Tunisia vs Netherlands,1-3,Away win,Away win,0.501240146706056,0.1285909065111292,0.37016894678281476,0.501240146706056
2026-06-26,New Zealand vs Belgium,0-3,Away win,Away win,0.6032699935043003,0.06829293717539467,0.32843706932030503,0.6032699935043003
2026-06-26,Egypt vs IR Iran,1-1,Draw,Draw,0.4264387719520193,0.22367094419809783,0.4264387719520193,0.3498902838498828
