country,iso3,wc_year,won_wc,runner_up,semifinalist,finalist,top4,is_host,is_winner,wc_titles_before,wc_finals_before,wc_semifinals_before,wc_participations_before,years_since_last_wc,years_since_last_win,years_since_last_final,num_teams_in_tournament,total_goals_in_tournament,avg_goals_per_match,confederation,gdp_per_capita,gdp_total,gdp_growth,gdp_per_capita_rank,gdp_total_rank,population,population_log,population_rank,population_growth,urbanization_pct,pop_density,pop_pct_young,life_expectancy,infant_mortality,under5_mortality,health_spending_pct_gdp,physicians_per_1000,literacy_rate,edu_spending_pct_gdp,secondary_enrollment,tertiary_enrollment,govt_effectiveness,rule_of_law,control_corruption,political_stability,voice_accountability,regulatory_quality,internet_users_pct,electricity_access_pct,air_transport_passengers,trade_pct_gdp,inflation,unemployment,investment_pct_gdp,fdi_pct_gdp,govt_spending_pct_gdp,military_spending_pct_gdp,military_personnel,gini_index,rd_spending_pct_gdp,scientific_articles,gdp_per_capita_vs_winner,population_vs_winner,gdp_per_capita_log,gdp_total_log,is_europe,is_south_america,is_africa,is_asia,is_north_america,is_oceania,football_tradition,fifa_rank,fifa_rank_inverse,elo_rating,gdp_per_capita_vs_avg,population_vs_avg,football_power_index,is_former_champion,decade,is_strong_europe,is_strong_sa
Portugal,PRT,1966,0,0,1,0,1,0,0,0,0,0,0,99,99,99,16,89,2.78125,UEFA,601.289222261876,5370108031.12859,4.07790943398116,10.0,11.0,8930990.0,16.005037808969952,13.0,-0.754120303282112,33.1990122657958,97.6064480874317,,65.4876585365854,63.7,81.0,,0.9,,,,,,,,,,,,,,,5.03926721858183,,,,,3.85289574058252,,,,,0.3026500979904632,0.1634260775684602,6.399076053823478,22.40411386279343,1,0,0,0,0,0,68,,,1840.0,0.46082413541236805,0.23588066846744102,33.599999999999994,0,1960,1,0
Switzerland,CHE,1966,0,0,0,0,0,0,0,0,0,0,5,4,99,99,16,89,2.78125,UEFA,3044.84560389449,18019402373.5388,2.46145745672325,1.0,9.0,5918002.0,15.593509449894244,15.0,1.04515174261587,55.0670221098409,149.716707144303,,72.3356097560976,17.7,21.6,,1.4,,,,,,,,,,,,,,,4.77597959563684,,,,,2.53079335934511,,,,,1.532578310514192,0.1082921214671948,8.021205474061912,23.61471492395616,1,0,0,0,0,0,60,,,1660.0,2.3335497975510484,0.15630319457883762,25.8,0,1960,0,0
West Germany,DEU,1966,0,1,0,1,1,0,0,1,1,2,3,4,12,12,16,89,2.78125,UEFA,1870.80540291774,143304275683.979,2.81218127523877,4.0,1.0,76600311.0,18.1541116947548,3.0,0.834560800634988,78.7234194282177,219.403405608226,,70.5215853658537,,,,,,,,,,,,,,,,,,,3.53306035477689,,,,,3.89118320865712,,,,,0.941642420238739,1.4016910070724722,7.534124313872866,25.688236008627666,1,0,0,0,0,0,95,,,1860.0,1.4337730503156825,2.023127622300985,67.3,1,1960,0,0
Brazil,BRA,1966,0,0,0,0,0,0,0,2,3,4,7,4,4,4,16,89,2.78125,CONMEBOL,328.343791519407,28283323733.1114,6.7000000000001,12.0,7.0,86139359.0,18.27147699618805,2.0,2.73236317426946,49.4801327471016,10.3060440480777,,55.625,110.7,145.0,,,,,,,,,,,,,,,,12.2632941076674,,,19.0343850340575,,,3.0219816316073,,,,,0.1652670245844341,1.576243794431686,5.794061204340076,24.06553820052812,0,1,0,0,0,0,100,,,1900.0,0.25164053876730047,2.2750680027944137,100.0,1,1960,0,1
Uruguay,URY,1966,0,0,0,0,0,0,0,2,2,3,4,4,16,16,16,89,2.78125,CONMEBOL,668.17637665776,1809185093.55188,3.06285593493642,9.0,12.0,2707646.0,14.811590180687816,16.0,0.982672927588653,81.3172789268926,15.4704948005942,,68.302,51.7,57.4,,,,,,,,,,,,,,,,28.6153846153846,73.4626932061085,,16.5128205128205,,,,,,,,0.3363167646838519,0.0495465749288635,6.504552175597849,21.316142356285667,0,1,0,0,0,0,80,,,1760.0,0.5120860139784411,0.07151293960167829,84.8,1,1960,0,1
France,FRA,1966,0,0,0,0,0,0,0,0,0,1,6,8,99,99,16,89,2.78125,UEFA,2172.59339649824,109306730313.216,5.16354274190655,2.0,2.0,50311637.0,17.733746960200914,6.0,0.866189192765792,68.4228523195035,93.3512143983672,,70.9609756097561,17.8,21.4,,,,,,,,,,,,,,,,27.9096678363966,2.60200076636451,,28.4577432517683,,,4.29010327424386,,,,,1.093542973995388,0.920640767816134,7.683676846548396,25.417423806749305,1,0,0,0,0,0,90,,,1740.0,1.6650613988685166,1.3288048208822583,37.2,1,1960,1,0
Chile,CHL,1966,0,0,0,0,0,0,0,0,0,1,3,4,99,99,16,89,2.78125,CONMEBOL,790.361773771396,7256882086.19585,11.4634218589357,8.0,10.0,9181722.0,16.03272532670477,12.0,1.85536681425097,72.5047643443917,12.3487919820532,,60.373,87.0,104.1,,,,,,,,,,,,,,,,27.3845084833629,,,16.618546372932,,,2.73592085235921,,,,,0.3978169896011383,0.1680141632432729,6.672490782120647,22.705216108825415,0,1,0,0,0,0,53,,,1680.0,0.6057281048396432,0.24250287180281352,24.299999999999997,0,1960,0,0
North Korea,PRK,1966,0,0,0,0,0,0,0,0,0,0,0,99,99,99,16,89,2.78125,AFC,,,,,,13569094.0,16.42330526465955,10.0,2.6111604121928,48.951937550475,112.690756581679,,59.423,65.6,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2482976476938982,,,0,0,0,1,0,0,10,,,1540.0,,0.35837986194336163,7.2,0,1960,0,0
Hungary,HUN,1966,0,0,0,0,0,0,0,0,2,2,5,4,99,12,16,89,2.78125,UEFA,,,7.39999999999996,,,10178653.0,16.135803242060696,11.0,0.302244758289581,54.4475121364666,113.083579602266,,69.8224390243902,38.9,43.2,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.1862567682553043,,,1,0,0,0,0,0,10,,,1780.0,,0.26883329549558604,24.4,0,1960,0,0
Soviet Union,RUS,1966,0,0,1,0,1,0,0,0,0,0,1,8,99,99,16,89,2.78125,UEFA,,,,,,127468000.0,18.66337591066975,1.0,0.568815874401956,59.2038764953613,,,68.5857073170732,25.7,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3325068391630146,,,1,0,0,0,0,0,42,,,1820.0,,3.3666185997529694,25.2,0,1960,0,0
Spain,ESP,1966,0,0,0,0,0,0,0,0,0,1,3,4,99,99,16,89,2.78125,UEFA,915.62923367863,29559436182.9186,7.24606030950727,7.0,5.0,32283194.0,17.290057343187353,8.0,1.02402785233795,62.2503130593783,64.5948097162752,,71.0551219512195,35.5,40.3,,,,,,,,,,,,,,,,,6.24036708297987,,,,,2.07961936015824,,,,,0.4608685255547117,0.5907425455410487,6.819611516007581,24.109668859194933,1,0,0,0,0,0,85,,,1720.0,0.701732268509674,0.852646949664492,35.1,1,1960,1,0
Argentina,ARG,1966,0,0,0,0,0,0,0,0,1,1,4,4,99,36,16,89,2.78125,CONMEBOL,1275.07843418966,28630474727.9023,-0.659726170629824,6.0,6.0,22453893.0,16.926974564691566,9.0,1.53151134539948,76.1834415173586,8.20476305317738,,65.398,,,,,,,,,,,,,,,,,,11.6426054171411,,,20.5425466290179,,,1.168,,,,,0.6417920008633666,0.4108784870581992,7.150762972711931,24.0777375374035,0,1,0,0,0,0,92,,,1800.0,0.9772117897075789,0.5930405577138027,44.599999999999994,1,1960,0,1
England,GBR,1966,1,0,0,1,1,1,1,0,0,0,4,4,99,99,16,89,2.78125,UEFA,1986.74715869685,108572752102.045,1.56744967539477,3.0,3.0,54648500.0,17.816432324817637,4.0,0.55130324946533,77.407331024193,225.885586739966,,71.5731707317073,19.6,22.8,,0.9,,,,,,,,,,,,,,,3.90961779211889,,,,,6.24903679676674,,,,,1.0,1.0,7.594253986693105,25.410686311510744,1,0,0,0,0,0,88,,,1900.0,1.5226300552094618,1.4433477935528929,41.4,1,1960,1,0
Italy,ITA,1966,0,0,0,0,0,0,0,2,2,2,5,4,28,28,16,89,2.78125,UEFA,1458.94713889011,76622444787.3696,5.98479422519713,5.0,4.0,52519000.0,17.776685566852024,5.0,0.77730440730804,62.5287207758048,178.569242800313,,70.9260975609756,34.4,39.3,,,,,,,,,,,,,,,,,2.34658893413318,,,,,2.98871998055421,,,,,0.7343396126193856,0.96103278223556,7.285470316810983,25.062155883663007,1,0,0,0,0,0,93,,,1780.0,1.11812756490515,1.3871045457716933,89.30000000000001,1,1960,1,0
Mexico,MEX,1966,0,0,0,0,0,0,0,0,0,0,5,4,99,99,16,89,2.78125,CONCACAF,544.935854193449,24320000000.0,6.09613930256681,11.0,8.0,44629106.0,17.61389680503579,7.0,3.31367366037443,55.7959041754154,22.9579495357391,,57.355,90.6,122.8,,,,,,,,,,,,,,,,16.4848684210526,4.21578837738435,,19.4564473684211,,,0.576379066478076,,,,,0.274285457919509,0.8166574745875916,6.300668089008589,23.91456489404438,0,0,0,0,1,0,55,,,1620.0,0.4176352819351346,1.1787207640344781,23.1,0,1960,0,0
Bulgaria,BGR,1966,0,0,0,0,0,0,0,0,0,0,1,4,99,99,16,89,2.78125,UEFA,,,,,,8258057.0,15.926699887802028,14.0,0.6547012021586,47.0041198730469,74.6457290065986,,71.2234146341464,31.1,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1511122354684941,,,1,0,0,0,0,0,10,,,1620.0,,0.21810751164229616,9.6,0,1960,0,0
Romania,ROU,1970,0,0,0,0,0,0,0,0,0,0,3,32,99,99,16,95,2.96875,UEFA,,,,,,20250398.0,16.823685005644666,7.0,1.19852285419382,42.0303727491942,87.9152470261353,,67.4824146341464,46.6,55.3,,1.185,,,,,,,,,,,,,452500.0,,,,,,,,,,,,,0.2123225140555004,,,1,0,0,0,0,0,40,,,1700.0,,0.5800228361601506,21.0,0,1970,0,0
Peru,PER,1970,0,0,0,0,0,0,0,0,0,0,1,40,99,99,16,95,2.96875,CONMEBOL,550.484609442545,7432223176.93623,3.36594600332614,9.0,8.0,13501237.0,16.418291868840548,9.0,2.50853074131782,57.6911299786438,10.54784140625,,47.728,127.3,200.1,,0.521,,,36.2610893249512,9.83127975463867,,,,,,,,,390500.0,32.9936758795719,5.02523590072424,,17.1313142760216,-0.187830742802784,,3.50643955130868,,,,,1.2403903746394762,0.1415585304890868,6.310798998356015,22.729090867196565,0,1,0,0,0,0,10,,,1720.0,0.3263034119100403,0.386709721774869,12.6,0,1970,0,0
Sweden,SWE,1970,0,0,0,0,0,0,0,0,1,3,4,12,99,12,16,95,2.96875,UEFA,4729.35071602705,38037226668.2131,6.47367396370416,1.0,5.0,8042801.0,15.90028796356843,13.0,0.933484921810651,81.2420904958891,19.7447020263431,,74.6492682926829,11.3,13.4,,1.3,,,,,,,,,,,,,2550000.0,44.3607461895623,7.01635885100763,,32.9097586232617,0.284589631730302,,3.35866826147039,,,,,10.656503389612997,0.0843276131347192,8.46154320272479,24.36183116629322,1,0,0,0,0,0,48,,,1760.0,2.8033540780033115,0.23036624992218405,30.199999999999996,0,1970,0,0
West Germany,DEU,1970,0,0,1,0,1,0,0,1,2,3,4,4,16,4,16,95,2.96875,UEFA,2771.28310514754,216629229947.096,5.1031445446857,2.0,1.0,78169289.0,18.174387404594192,3.0,0.332661392813347,79.6627851870384,223.897370606937,,70.4471951219512,22.1,25.6,,,,,,,,,,,,,,,6498000.0,31.5904531520063,3.45024936360894,,33.278578878368,,,2.99867169564358,,,,,6.244448673155471,0.8195937661280026,7.92706570678521,26.101453111379403,1,0,0,0,0,0,95,,,1920.0,1.642696484274143,2.2389669924710844,74.1,1,1970,0,0
Brazil,BRA,1970,1,0,0,1,1,0,1,2,3,4,8,4,8,8,16,95,2.96875,CONMEBOL,443.799484982738,42327664793.6934,10.4,10.0,4.0,95375651.0,18.373333873233676,2.0,2.47317174130758,53.1833074822629,11.4111095291536,,57.338,102.2,132.1,,0.492,,,,,,,,,,,,,3339800.0,14.4791733661385,,,20.5420007091554,0.925399503632341,,2.88728955692843,,,,,1.0,1.0,6.095372850026297,24.46870672325997,0,1,0,0,0,0,100,,,2100.0,0.2630650951357806,2.7318009055249535,106.0,1,1970,0,1
Uruguay,URY,1970,0,0,1,0,1,0,0,2,2,3,5,4,20,20,16,95,2.96875,CONMEBOL,765.763011986694,2137096774.19355,2.33321338074524,7.0,11.0,2790807.0,14.841841359285436,16.0,0.604985221938376,81.9772732311148,15.9456462118615,,68.734,48.8,54.1,,1.093,,,59.6570014953613,,,,,,,,,,219300.0,29.0943396226415,16.3061449435998,,3.39622641509434,0.0996679198490566,,,,,,,1.7254707089542454,0.0292612104949092,6.64087273804216,21.4827140973276,0,1,0,0,0,0,80,,,1840.0,0.45391111620505137,0.07993580132674931,87.2,1,1970,0,1
Czechoslovakia,CZE,1970,0,0,0,0,0,0,0,0,2,2,4,8,99,8,16,95,2.96875,UEFA,,,,,,9858071.0,16.10380106849379,10.0,-0.38987323824066,64.3576535534307,,,69.440243902439,21.0,24.3,,1.8,,,,,,,,,,,,,1171900.0,,,,,,,,,,,,,0.103360458320751,,,1,0,0,0,0,0,45,,,1780.0,,0.282360193636102,34.9,0,1970,0,0
Morocco,MAR,1970,0,0,0,0,0,0,0,0,0,0,0,99,99,99,16,95,2.96875,CAF,260.26513671875,3956336244.11865,4.71346037515517,12.0,10.0,15129449.0,16.532153667388243,8.0,2.64680544039222,34.4887466430664,33.8966908634673,,48.691,128.2,191.9,,0.076,,,,,,,,,,,,,289500.0,39.216322860996,1.27918132376476,,18.4855901303631,0.505518205883822,,2.31600617601647,,,,,0.5864475861860751,0.1586300994160449,5.561700868027545,22.098584243080424,0,0,1,0,0,0,28,,,1580.0,0.15427389005218872,0.4333458492282648,13.8,0,1970,0,0
Belgium,BEL,1970,0,0,0,0,0,0,0,0,0,0,4,16,99,99,16,95,2.96875,UEFA,2765.89099664794,26706196046.7931,6.35267211404256,3.0,7.0,9655549.0,16.08304333395786,11.0,0.0986136915027669,70.6343502928609,,,70.9719512195122,20.5,23.9,,,,,,,,,,,,,,,1366200.0,87.7273019754199,3.90847238471904,,29.6566888191858,1.17575711437835,,2.91864009674006,,,,,6.232298797632724,0.1012370442430846,7.925118103150251,24.008161437108114,1,0,0,0,0,0,70,,,1740.0,1.6395002761138633,0.2765594491359284,31.2,0,1970,0,0
Soviet Union,RUS,1970,0,0,0,0,0,0,0,0,0,1,2,4,99,99,16,95,2.96875,UEFA,,,,,,130404000.0,18.68614788183299,1.0,0.569083468255144,62.5807102163762,,,68.1336585365854,22.9,28.9,,,,,,43.6107597351074,,,,,,,,,,,,,,,,,,,,,,1.3672672074343168,,,1,0,0,0,0,0,42,,,1820.0,,3.735101795363641,25.2,0,1970,0,0
El Salvador,SLV,1970,0,0,0,0,0,0,0,0,0,0,0,99,99,99,16,95,2.96875,CONCACAF,308.798853901934,1132920000.0,2.97729509281315,11.0,12.0,3668796.0,15.115374100810431,14.0,2.54830683331097,39.396478974596,175.961438848921,,51.364,115.3,158.6,,0.243,,,22.1263103485107,2.92132997512817,,,,,,,,,138200.0,49.3838929491932,2.81785392208514,,13.2471842672033,0.326589697419059,,0.629834058383193,,,,,0.6958071479374183,0.0384667990365801,5.732690106686266,20.848064207496694,0,0,0,0,1,0,10,,,1480.0,0.18304257356831308,0.10508363644077594,5.4,0,1970,0,0
Israel,ISR,1970,0,0,0,0,0,0,0,0,0,0,0,99,99,99,16,95,2.96875,UEFA,2490.48852601991,7406712876.3832,7.30733553016482,4.0,9.0,2974000.0,14.905418406002235,15.0,3.31597634685525,84.3077204131339,137.430683918669,,71.2134146341463,25.4,30.0,,2.881,,,,,,,,,,,,,485000.0,58.2804644747422,6.1107420359874,,32.5830550422497,0.661562029172749,,23.4470563207999,,,,,5.611742713303914,0.0311819627841911,7.820234165403713,22.72565257140595,1,0,0,0,0,0,10,,,1600.0,1.4762536307528176,0.08518291416989869,9.0,0,1970,0,0
England,GBR,1970,0,0,0,0,0,0,0,1,1,1,5,4,4,4,16,95,2.96875,UEFA,2347.54431773747,130671946244.3,2.70858153682569,5.0,2.0,55663250.0,17.83483070258375,4.0,0.39872245794476,76.9181556673291,230.079981812921,,71.9731707317073,18.1,21.0,,0.9,,,,,,,,,,,,,15568800.0,43.004308460818,6.36656841727441,,24.803019228297,1.13872859052871,,5.19741323809566,,28.0,,,5.289650838213072,0.5836211802108695,7.761125089599625,25.59595579218337,1,0,0,0,0,0,88,,,1880.0,1.3915225009895833,1.5943368685835955,65.8,1,1970,1,0
Italy,ITA,1970,0,1,0,1,1,0,0,2,2,2,6,4,32,32,16,95,2.96875,UEFA,2111.71986404332,113656669764.56,5.31050242854884,6.0,3.0,53821850.0,17.801190076510988,5.0,0.528877031717835,64.4584859539895,182.999047975247,,71.5587804878049,29.7,33.6,,,,3.35906004905701,,,,,,,,,,,6743700.0,30.0296336389733,4.96831987329335,,26.7016664925425,0.549162667416517,,2.05821005427826,,,,,4.758274706257168,0.5643143657284184,7.655257995897668,25.45644807240866,1,0,0,0,0,0,93,,,1900.0,1.25173598828372,1.5415944952976333,92.9,1,1970,1,0
Mexico,MEX,1970,0,0,0,0,0,1,0,0,0,0,6,4,99,99,16,95,2.96875,CONCACAF,699.006845485029,35520000000.0,6.50248403469675,8.0,6.0,50814953.0,17.743701219629834,6.0,3.16225908612736,59.0318184929621,26.1400514416523,,58.893,82.0,106.9,,,,,,,,,,,,,,,2966600.0,17.4122972972973,5.00341205483431,,22.7391891891892,0.878679617117117,,0.497411658789106,,,,,1.5750510515175955,0.5327874826248893,6.549660535440547,24.293361755070386,0,0,0,0,1,0,55,,,1720.0,0.4143409547111876,1.455469327487033,26.1,0,1970,0,0
Bulgaria,BGR,1970,0,0,0,0,0,0,0,0,0,0,2,4,99,99,16,95,2.96875,UEFA,,,,,,8489574.0,15.954349380350193,12.0,0.654727362472727,52.3233871459961,76.7384434601826,,71.2563414634146,27.5,32.3,,1.863,,,,,,,,,,,,,988900.0,,,,,,,,,,,,,0.0890119638606713,,,1,0,0,0,0,0,10,,,1660.0,,0.24316296347713634,10.8,0,1970,0,0
Zaire,COD,1974,0,0,0,0,0,0,0,0,0,0,0,99,99,99,16,97,2.5526315789473686,CAF,428.074954493294,9596960179.64072,3.13058587923626,11.0,11.0,22418878.0,16.92541392975298,8.0,2.67251698428922,25.0735192023119,9.88900906464348,,44.311,121.1,229.8,,,,,11.9729204177856,0.947889983654022,,,,,,,,,464100.0,,29.4692810459945,,,0.54162983827183,,5.26666666666667e-05,,,,,0.075635120166507,0.283900301026627,6.059298307569578,22.98471223732256,0,0,1,0,0,0,10,,,1480.0,0.11254109019320636,0.6431549626058967,5.4,0,1970,0,0
Yugoslavia,SRB,1974,0,0,0,0,0,0,0,0,0,2,5,12,99,99,16,97,2.5526315789473686,UEFA,,,,,,7326043.0,15.80694609180954,14.0,0.576882621648656,42.8831474091289,,,71.0062926829268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0927729662935858,,,1,0,0,0,0,0,52,,,1760.0,,0.21017023740948101,26.4,0,1970,0,0
Netherlands,NLD,1974,0,1,0,1,1,0,0,0,0,0,2,36,99,99,16,97,2.5526315789473686,UEFA,6450.45770236493,87371810804.1643,3.43871774687629,3.0,7.0,13545056.0,16.421532167859713,10.0,0.78367225014689,64.2199467610583,401.216113744076,,74.5368292682927,10.8,13.6,,1.5,,6.3265700340271,,,,,,,,,,,3627100.0,96.1146024550276,9.591424843251,,24.2555191134442,1.26255189571856,35.7966753188566,2.65347166146325,,,,,1.1397096193699066,0.1715271154882292,8.771906368879128,25.19343853673884,1,0,0,0,0,0,82,,,1980.0,1.6958281124589514,0.3885818900113902,42.0,0,1970,1,0
Poland,POL,1974,0,0,1,0,1,0,0,0,0,0,1,36,99,99,16,97,2.5526315789473686,UEFA,,,,,,33678899.0,17.332382056780318,6.0,0.959785770177262,54.5736658357177,109.957553299161,,71.1170731707317,25.7,29.1,,1.6,,,,,,,,,,,,,1086800.0,,7.05314009565234,,,,,,,,,,,0.4264909940785336,,,1,0,0,0,0,0,50,,,1880.0,,0.9661835452671971,29.4,0,1970,0,0
East Germany,DEU,1974,0,0,0,0,0,0,0,0,0,0,0,99,99,99,16,97,2.5526315789473686,UEFA,5659.73787773336,446934971657.471,0.890068699312494,4.0,1.0,78967433.0,18.18454608493049,2.0,0.0389692231983959,79.7913607527508,226.183464612036,,71.4189268292683,18.8,22.0,,,,,,,,,,,,,,,8886900.0,36.8123365227823,6.98643109327497,,26.9195238369104,0.487093756908346,22.1129931306828,3.24603091379624,,,,,1.0,1.0,8.641132858770295,26.825678943700783,1,0,0,0,0,0,95,,,1780.0,1.4879475294737772,2.2654254337883746,39.9,0,1970,0,0
Sweden,SWE,1974,0,0,0,0,0,0,0,0,1,3,5,4,99,16,16,97,2.5526315789473686,UEFA,8078.18604272449,65917634590.2599,3.19819561873223,1.0,9.0,8159955.0,15.9147492122192,13.0,0.290164816134143,82.4984771597006,20.0323096422961,,74.9804878048781,9.3,11.0,,1.6,,,,,,,,,,,,,3350300.0,59.3065344355706,9.91172530113231,,30.5458579052473,0.116185138265284,24.204234365921,3.21539704912016,,,,,1.4273074508460597,0.1033331677376419,8.996922626648509,24.91167183886771,1,0,0,0,0,0,48,,,1780.0,2.1237585952859095,0.23409358634677432,30.799999999999997,0,1970,0,0
West Germany,DEU,1974,1,0,0,1,1,1,1,1,2,4,5,4,20,8,16,97,2.5526315789473686,UEFA,5659.73787773336,446934971657.471,0.890068699312494,4.0,1.0,78967433.0,18.18454608493049,2.0,0.0389692231983959,79.7913607527508,226.183464612036,,71.4189268292683,18.8,22.0,,,,,,,,,,,,,,,8886900.0,36.8123365227823,6.98643109327497,,26.9195238369104,0.487093756908346,22.1129931306828,3.24603091379624,,,,,1.0,1.0,8.641132858770295,26.825678943700783,1,0,0,0,0,0,95,,,2020.0,1.4879475294737772,2.2654254337883746,77.1,1,1970,0,0
Brazil,BRA,1974,0,0,1,0,1,0,0,3,4,5,9,4,4,4,16,97,2.5526315789473686,CONMEBOL,1044.76980947499,109794519727.538,8.15393868457201,10.0,5.0,105089675.0,18.470324591249693,1.0,2.39665879234277,58.7085334377884,12.5733327032091,,59.081,93.3,118.9,,,,,,,,,,,,,,,6855500.0,20.9677780688456,,,24.3114640242604,1.10014598451496,,1.94135341120892,,,,,0.1845968544913258,1.3307976593338169,6.951551862119783,25.421876453369467,0,1,0,0,0,0,100,,,1920.0,0.27467043358899856,3.0148228646808652,125.6,1,1970,0,1
Australia,AUS,1974,0,0,0,0,0,0,0,0,0,0,0,99,99,99,16,97,2.5526315789473686,AFC,6491.74521621099,89086219602.0634,4.10661101328289,2.0,6.0,13723000.0,16.43458381525177,9.0,2.53122025874137,85.9089602046269,1.78631399450685,,72.2360975609756,15.3,18.4,,,,,,,,,,,,,,,10664700.0,26.2867069236496,15.4166772694776,,30.5269253039954,1.49038753415601,18.1189511125817,2.26280269948392,,,,,1.147004570962717,0.1737805001208536,8.77828668205581,25.21287049730758,0,0,0,1,0,0,18,,,1580.0,1.7066826176591046,0.3936867648702455,10.799999999999999,0,1970,0,0
Chile,CHL,1974,0,0,0,0,0,0,0,0,0,1,4,8,99,99,16,97,2.5526315789473686,CONMEBOL,1578.5836760852,16584311220.1384,1.2495800122858,9.0,10.0,10505817.0,16.167439661726405,11.0,1.58742256234927,78.1026484240847,14.129609754523,,65.085,60.7,71.0,,,,3.66648006439209,,,,,,,,,,,505200.0,37.9593098655392,504.738541215978,,21.6525191776714,0.013928826885466,23.4956410236158,7.10956116396779,,,,,0.2789146264698391,0.1330398697397191,7.364283316466497,23.531722978192903,0,1,0,0,0,0,53,,,1700.0,0.4150103293898985,0.3013919046162521,24.9,0,1970,0,0
Haiti,HTI,1974,0,0,0,0,0,0,0,0,0,0,0,99,99,99,16,97,2.5526315789473686,Unknown,113.039260601755,565399321.520814,5.77988915170621,12.0,12.0,5001796.0,15.4253076059015,15.0,1.91866663603968,20.4693421938564,181.487518142235,,48.458,153.6,223.3,,,,,,,,,,,,,,,0.0,,14.9506973439721,,,1.40431604957924,,,,,,,0.0199725257677526,0.0633399847250954,4.727735197322988,20.153042803224483,0,0,0,0,0,0,10,,,1500.0,0.029718070373478855,0.14349201237199843,6.0,0,1970,0,0
Scotland,GBR,1974,0,0,0,0,0,0,0,0,0,0,2,16,99,99,16,97,2.5526315789473686,UEFA,3665.8627976419,206131369798.971,-1.67969792645223,6.0,3.0,56229974.0,17.844960517881653,4.0,0.0630592101531556,77.3109917306611,232.422494109866,,72.5243902439024,16.1,18.7,,1.1,,5.39099979400635,,,,,,,,,,,18062600.0,58.7410657382942,16.0440111889861,,28.2092330721341,2.12182327411176,33.2535749520883,5.06942711490535,,29.0,,,0.647708935790861,0.7120653649714054,8.206819002069698,26.051779519951346,1,0,0,0,0,0,88,,,1740.0,0.9637569108281009,1.6131309883260232,36.599999999999994,0,1970,0,0
Argentina,ARG,1974,0,0,0,0,0,0,0,0,1,1,5,8,99,44,16,97,2.5526315789473686,CONMEBOL,2844.96990526761,72436777342.4554,5.5338043957736,8.0,8.0,25461351.0,17.05267221331493,7.0,1.64473215761616,80.5835904331507,9.3037030134944,,66.405,55.3,66.1,,,,1.92351996898651,52.5121002197266,22.702169418335,,,,,,,,,2943500.0,13.1915798576321,,,22.2603317856376,0.0247388145324033,,1.65918367346939,,,,,0.5026681388303054,0.3224285003667271,7.953307768391165,25.005979981706098,0,1,0,0,0,0,92,,,1800.0,0.7479438153177345,0.7304377253090278,44.599999999999994,1,1970,0,1
Italy,ITA,1974,0,0,0,0,0,0,0,2,3,3,7,4,36,4,16,97,2.5526315789473686,UEFA,3629.49182319594,200024444775.231,5.50014109691006,7.0,4.0,55110868.0,17.82485749605293,5.0,0.654388935648374,65.6630191855156,187.381823127401,,72.7343902439025,22.4,25.3,,,,3.82631993293762,,,,,,,,,,,8631400.0,40.7090687382642,19.1597695854699,,30.5672925269583,0.297638851948152,26.5199492742654,2.07062677398957,,,,,0.6412826709652315,0.6978936240715841,8.196847923848942,26.021705419901878,1,0,0,0,0,0,93,,,1800.0,0.9541949659570614,1.581025966050509,94.9,1,1970,1,0
Bulgaria,BGR,1974,0,0,0,0,0,0,0,0,0,0,3,4,99,99,16,97,2.5526315789473686,UEFA,,,,,,8678745.0,15.97638749092962,12.0,0.667967360708252,58.0859909057617,78.4483865136039,,71.2080487804878,24.7,29.1,,2.102,,,,,,,,,,,,,1130000.0,,,,,,,,,,,,,0.1099028380471732,,,1,0,0,0,0,0,10,,,1680.0,,0.2489766845575908,11.4,0,1970,0,0
Peru,PER,1978,0,0,0,0,0,0,0,0,0,0,2,8,99,99,16,102,2.6842105263157894,CONMEBOL,756.347306761911,12491876742.9708,-2.64250297882154,14.0,13.0,16516059.0,16.61984373827527,11.0,2.49050254044295,63.6097760564725,12.90317109375,,59.261,93.1,133.2,,,,,57.9558792114258,,,,,,,,,,1449000.0,39.7109149432931,57.8487826251505,,21.4154873654791,0.200130056631142,15.6674779142856,6.19970193740686,,,,,0.2304487441330327,0.6087263313150395,6.628500671166159,23.24834440944143,0,1,0,0,0,0,10,,,1760.0,0.15024976998338682,0.4018021943135134,13.799999999999999,0,1970,0,0
Netherlands,NLD,1978,0,1,0,1,1,0,0,0,1,1,3,4,99,4,16,102,2.6842105263157894,UEFA,11195.8424872959,156089077205.133,2.696246606415,2.0,7.0,13941700.0,16.450394907080717,12.0,0.615264576886905,64.6237502098191,412.965047393365,,75.1451219512195,9.3,11.6,,1.8,,6.17534017562866,,,,,,,,,,,4718300.0,86.4819179410433,4.11201316875867,,23.2918043778586,0.693287090917096,43.3117047723562,2.74707053060561,,,,,3.411221032510088,0.513844125483863,9.323297781877564,25.77369268895828,1,0,0,0,0,0,82,,,1960.0,2.2240745004939457,0.33917326478796844,46.4,0,1970,1,0
